idx,text,label,source
syn_en_706,What is the difference between hashing and encryption?,1,synthetic
syn_en_605,What is the CAP theorem in distributed systems?,1,synthetic
syn_0263,How does CORS work in browsers?,1,synthetic
ds_se_6107,"What are deconvolutional layers? I recently read Fully Convolutional Networks for Semantic Segmentation by Jonathan Long, Evan Shelhamer, Trevor Darrell. I don't understand what ""deconvolutional layers"" do / how they work. The relevant part is 3.3. Upsampling is backwards strided convolution Another way to connect coarse outputs to dense pixels is interpolation.",1,ds_se
syn_0132,How to find all permutations of a string in Python?,0,synthetic
so_840501,How do function pointers in C work?,1,stackoverflow
so_161813,How do I resolve merge conflicts in a Git repository?,0,stackoverflow
swe_se_41473,How Can I Know Whether I Am a Good Programmer?,0,swe_se
wc_en_19a6e742,"Hi, I have somewhat of a difficult question which require knowledge from all sciences and I'm not looking for something just to cheer me up:
From all your knowledge of humanity and the world through internet, seeing the current state of the world can you have solid prediction about the future of humanity in ten years, since you know so much about almost everything ? Like the modification of the climate, new geopolitical paradigm, rights of the labor class and workers, new technologies... Does anything stands out in your tokenized optimal prediction model or is this question pointless with your kind of intelligence ?",0,wildchat_en
syn_0212,What is the difference between pass by value and pass by reference?,1,synthetic
so_34240703,What are logits? What is the difference between softmax and softmax_cross_entropy_with_logits?,1,stackoverflow
syn_en_666,Why is merge sort preferred over quicksort in some cases?,1,synthetic
so_2669690,Why does Google prepend while(1); to their JSON responses?,1,stackoverflow
syn_0234,What is the difference between recursion and iteration?,1,synthetic
so_993984,What are the advantages of NumPy over regular Python lists?,1,stackoverflow
so_1260748,How do I remove a submodule? How do I remove a Git submodule? Why can't I do ?,0,stackoverflow
so_12135518,"Is < faster than <=? Is faster than ? Not exactly as in this simple example, but there are slight performance changes on loop complex code. I suppose this has to do something with generated machine code in case it's even true.",1,stackoverflow
syn_0079,How do I check if a string is empty in Java?,0,synthetic
so_37538,How do I determine the size of my array in C?,0,stackoverflow
so_code_402283,"std::wstring VS std::string

```
std::string
```",1,stackoverflow
syn_0279,What is functional programming?,1,synthetic
so_code_322715,"When to use LinkedList over ArrayList in Java?

```
List<String> names = new ArrayList<>();
```",1,stackoverflow
so_28663856,How do I count the occurrence of a certain item in an ndarray?,0,stackoverflow
syn_en_604,How does a hash table handle collisions?,1,synthetic
syn_0281,What is lazy evaluation?,1,synthetic
so_3087975,How can I change the cursor into a hand when a user hovers over a list item?,0,stackoverflow
syn_en_691,What is event bubbling in JavaScript?,1,synthetic
so_2828059,Sorting arrays in NumPy by column,0,stackoverflow
mbpp_273,Write a function to substract the contents of one tuple with corresponding index of other tuple.,0,mbpp
so_code_263965,"How can I convert a string to boolean in JavaScript?

```
var myValue = document.myForm.IS_TRUE.value;
var isTrueSet = myValue == 'true';
```",0,stackoverflow
so_1005073,Initialization of an ArrayList in one line,0,stackoverflow
swe_se_168751,"Is the use of ""utf8=✓"" preferable to ""utf8=true""?",1,swe_se
so_51433378,What does model.train() do in PyTorch?,1,stackoverflow
cs_se_19987,Difference between Parallel and Concurrent programming?,1,cs_se
so_14220321,How do I return the response from an asynchronous call?,0,stackoverflow
so_code_178325,"How do I check if an element is hidden in jQuery?

```
.hide()
```",0,stackoverflow
cs_se_9556,"What is the definition of P, NP, NP-complete and NP-hard?",1,cs_se
syn_0243,How does backpropagation work in neural networks?,1,synthetic
syn_0257,What is a cookie vs a session?,1,synthetic
so_code_11032015,"How can I find the time complexity of an algorithm?

```
char h = 'y'; // This will be executed 1 time
int abc = 0; // This will be executed 1 time
```",0,stackoverflow
mbpp_700,Write a function to count the number of elements in a list which are within a specific range.,0,mbpp
mbpp_897,Write a python function to check whether the word is present in a given sentence or not.,0,mbpp
cs_se_103,Clock synchronization in a network with asymmetric delays,0,cs_se
so_code_2607289,"Converting array to list in Java

```
int[] numbers = new int[] { 1, 2, 3 };
Arrays.asList(numbers)
```",0,stackoverflow
syn_0158,When should I use a generator instead of a list in Python?,1,synthetic
swe_se_274342,"Is there any reason to use the ""var"" keyword in ES6?",1,swe_se
so_332030,"When should static_cast, dynamic_cast, const_cast, and reinterpret_cast be used?",1,stackoverflow
cs_se_55917,"What does the ""Lambda"" in ""Lambda calculus"" stand for?",1,cs_se
so_code_13411544,"Delete a column from a Pandas DataFrame

```
del df['column_name']
```",0,stackoverflow
so_7975556,How can I start PostgreSQL server on Mac OS X?,0,stackoverflow
cs_se_71648,Why is data in computer science considered to be discrete?,1,cs_se
syn_0057,How to use async/await with multiple promises in JavaScript?,0,synthetic
syn_0098,How to use a subquery in a WHERE clause in SQL?,0,synthetic
so_14814201,Can I serve multiple clients using just Flask app.run() as standalone?,0,stackoverflow
syn_en_601,How does dynamic programming differ from greedy algorithms?,1,synthetic
so_17982111,Sass Variable in CSS calc() function,0,stackoverflow
so_5529625,Is it possible to specify your own distance function using scikit-learn K-Means Clustering?,1,stackoverflow
syn_0230,What is a hash collision and how is it handled?,1,synthetic
so_1274057,"How do I make Git forget about a file that was tracked, but is now in .gitignore?",0,stackoverflow
wc_en_da5bfd27,"in python, my game_window has these properties:
game_window.left: -8
game_window.top -8
game_window.width 1382
game_window.height 784

and the rectangle I need is in (game_window.width/2 + 150, game_window.bottom - 98, 145, 18)

import pyautogui

game_window = pyautogui.getWindowsWithTitle(window_title)[0]

left = game_window.left
top = game_window.top
width = game_window.width
height = game_window.height

Do_Something(game_window.width/2 + 150, game_window.bottom - 98, 145, 18)

give me a way to do this relative to the window size but having different window sizes",0,wildchat_en
syn_en_685,What is the difference between horizontal and vertical scaling?,1,synthetic
syn_0101,How do I merge a branch into main in Git?,0,synthetic
syn_0144,How to make an HTML table responsive?,0,synthetic
so_2727167,How do you get a list of the names of all files present in a directory in Node.js?,0,stackoverflow
syn_0231,What is the difference between stable and unstable sorting algorithms?,1,synthetic
cs_se_59964,How to prove greedy algorithm is correct,0,cs_se
so_code_3028306,"Download a file with Android, and showing the progress in a ProgressDialog

```
ProgressDialog
```",0,stackoverflow
so_363681,How do I generate random integers within a specific range in Java?,0,stackoverflow
ds_se_5178,How to deal with version control of large amounts of (binary) data,0,ds_se
so_code_6841333,"Why is subtracting these two epoch-milli Times (in year 1927) giving a strange result?

```
public static void main(String[] args) throws ParseException {
    SimpleDateFormat sf = new SimpleDateFormat(""yyyy-MM-dd HH:mm:ss"");  
    String str3 = ""1927-12-31 23:54:07"";  
    String str4 = ""1927-12-31 23:54:08"";  
    Date sDt3 = sf.parse(str3);  
    Date sDt4 = sf.parse(str4);  
    long ld3 = sDt3.getTime() /1000;  
    long ld4 = sDt4.getTime() /1000;
```",1,stackoverflow
ds_se_61,Why Is Overfitting Bad in Machine Learning?,1,ds_se
syn_0095,How do I join three tables in SQL?,0,synthetic
syn_0255,What is the difference between HTTP and HTTPS?,1,synthetic
so_2595176,"Which machine learning classifier to choose, in general?",1,stackoverflow
syn_0106,How to squash commits in Git?,0,synthetic
ds_se_36450,What is the difference between Gradient Descent and Stochastic Gradient Descent?,1,ds_se
so_90178,Make a div fill the height of the remaining screen space,0,stackoverflow
ds_se_130,What is dimensionality reduction? What is the difference between feature selection and extraction?,1,ds_se
so_1293330,How can I do an UPDATE statement with JOIN in SQL Server?,0,stackoverflow
so_37949981,"Call child method from parent? I have two components: Parent component Child component I was trying to call Child's method from Parent, I tried this way but couldn't get a result: Is there a way to call Child's method from Parent? Note: Child and Parent components are in two different files.",0,stackoverflow
so_code_799981,"$(document).ready equivalent without jQuery

```
$(document).ready
```",0,stackoverflow
so_code_426258,"Setting ""checked"" for a checkbox with jQuery

```
$("".myCheckBox"").checked(true);
```",0,stackoverflow
syn_0096,How to create an index on a table in PostgreSQL?,0,synthetic
so_code_1143262,"What is the difference between const int*, const int * const, and int * const?

```
const int *
```",1,stackoverflow
cs_se_9604,"Clear, intuitive derivation of the fixed-point combinator (Y combinator)?",0,cs_se
ds_se_761,"Clustering geo location coordinates (lat,long pairs)? What is the right approach and clustering algorithm for geolocation clustering? I'm using the following code to cluster geolocation coordinates: Is it right to use K-means for geolocation clustering, as it uses Euclidean distance, and not Haversine formula as a distance function?",1,ds_se
swe_se_87077,How can a code editor effectively hint at code nesting level - without using indentation?,0,swe_se
ds_se_31041,"What does Logits in machine learning mean? ""One common mistake that I would make is adding a non-linearity to my logits output."" What does the term ""logit"" means here or what does it represent ?",1,ds_se
cs_se_19771,Why does Dijkstra's algorithm fail on a negative weighted graphs?,1,cs_se
swe_se_119782,What does 'stage' mean in git? I find git hard to understand as I could not find the meaning of the words used for the actions. I have checked the dictionary for the meaning of 'stage' and none of the meanings were related to source control concepts. What does 'stage' mean in the context of git?,1,swe_se
syn_0252,What is the difference between generative and discriminative models?,1,synthetic
swe_se_328458,Is it good practice to always have an autoincrement integer primary key?,1,swe_se
so_42081257,Why binary_crossentropy and categorical_crossentropy give different performances for the same problem?,1,stackoverflow
so_code_195951,"How can I change an element's class with JavaScript?

```
onclick
```",0,stackoverflow
syn_en_688,What is the difference between cookies and local storage?,1,synthetic
so_7869592,How to do an update + join in PostgreSQL?,0,stackoverflow
so_336859,var functionName = function() {} vs function functionName() {},1,stackoverflow
swe_se_61577,Should I keep my GitHub forked repositories around forever?,1,swe_se
cs_se_18797,Minimum spanning tree vs Shortest path? What is the difference between minimum spanning tree algorithm and a shortest path algorithm? In my data structures class we covered two minimum spanning tree algorithms (Prim's and Kruskal's) and one shortest path algorithm (Dijkstra's). Minimum spanning tree is a tree in a graph that spans all the vertices and total weight of a tree is minimal.,1,cs_se
so_code_1720421,"How do I concatenate two lists in Python?

```
listone = [1, 2, 3]
listtwo = [4, 5, 6]
```",0,stackoverflow
mbpp_742,Write a function to caluclate the area of a tetrahedron.,0,mbpp
mbpp_405,Write a function to check whether an element exists within a tuple.,0,mbpp
swe_se_44177,What is the single most effective thing you did to improve your programming skills?,1,swe_se
so_2480650,What is the role of the bias in neural networks?,1,stackoverflow
so_38987,How do I merge two dictionaries in a single expression in Python?,0,stackoverflow
syn_en_679,What is a pull request and what is its purpose in a team workflow?,1,synthetic
so_code_7225900,"How can I install packages using pip according to the requirements.txt file from a local directory?

```
BeautifulSoup==3.2.0
Django==1.3
Fabric==1.2.0
Jinja2==2.5.5
PyYAML==3.09
Pygments==1.4
SQLAlchemy==0.7.1
South==0.7.3
```",0,stackoverflow
cs_se_2638,Does there exist a Turing complete typed lambda calculus?,1,cs_se
so_26646362,NumPy array is not JSON serializable,0,stackoverflow
cs_se_50059,Why is the Mersenne Twister regarded as good?,1,cs_se
syn_en_656,What is the difference between little-endian and big-endian?,1,synthetic
so_code_309424,"How do I read / convert an InputStream into a String in Java?

```
public String convertStreamToString(InputStream is) {
// ???
}
```",0,stackoverflow
syn_0180,What is the difference between == and === in JavaScript?,1,synthetic
wc_en_7426ba8d,"I have a webdriver session object i saved in a file and then called but i get this error: File ""C:\Users\jason\Desktop\wikichat\omnigpt4\test1.py"", line 48, in 
 message(driver)
 File ""C:\Users\jason\Desktop\wikichat\omnigpt4\test1.py"", line 15, in message
 textbox = driver.find_element(""xpath"",""""""//*[@id=""component-5""]/label/textarea"""""")
 ^^^^^^^^^^^^^^^^^^^
AttributeError: 'str' object has no attribute 'find_element'",0,wildchat_en
so_1143262,"What is the difference between const int*, const int * const, and int * const?",1,stackoverflow
mbpp_537,Write a python function to find the first repeated word in a given string.,0,mbpp
so_381542,"With arrays, why is it the case that a[5] == 5[a]?",0,stackoverflow
mbpp_704,Write a function to calculate the harmonic sum of n-1.,0,mbpp
so_574594,How can I create an executable/runnable JAR with dependencies using Maven?,0,stackoverflow
so_code_273192,"How do I create a directory, and any missing parent directories?

```
mkdir -p /path/to/nested/directory
```",0,stackoverflow
so_14415741,What is the difference between np.array() and np.asarray()?,1,stackoverflow
swe_se_347852,Grokking Java culture - why are things so heavy? What does it optimize for?,0,swe_se
syn_0225,What is the difference between a stack and a queue?,1,synthetic
so_5408156,How to drop a PostgreSQL database if there are active connections to it?,0,stackoverflow
syn_en_622,What is the bias-variance tradeoff?,1,synthetic
cs_se_111430,What's the difference between a type and a kind?,1,cs_se
so_22876978,"Loop inside React JSX? I'm trying to do something like the following in React JSX (where ObjectRow is a separate component): I realize and understand why this isn't valid JSX, since JSX maps to function calls. However, coming from template land and being new to JSX, I am unsure how I would achieve the above (adding a component multiple times).",0,stackoverflow
swe_se_30449,Is 4-5 years the “Midlife Crisis” for a programming career?,1,swe_se
so_8880603,Loop through an array of strings in Bash?,0,stackoverflow
mbpp_107,Write a python function to count hexadecimal numbers for a given range.,0,mbpp
wc_en_10f9f8ca,"Traceback (most recent call last):
 File ""C:\Users\jason\Desktop\wikichat\omnigpt4\bizom.py"", line 89, in 
 text = dict(json.loads(f.read()))
 ^^^^^^^^^^^^^^^^^^^^
 File ""D:\Python\Python311\Lib\json\__init__.py"", line 346, in loads
 return _default_decoder.decode(s)
 ^^^^^^^^^^^^^^^^^^^^^^^^^^
 File ""D:\Python\Python311\Lib\json\decoder.py"", line 337, in decode
 obj, end = self.raw_decode(s, idx=_w(s, 0).end())
 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
 File ""D:\Python\Python311\Lib\json\decoder.py"", line 355, in raw_decode
 raise JSONDecodeError(""Expecting value"", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 1 column 11 (char 10)",0,wildchat_en
syn_en_634,How does Python's asyncio event loop work?,1,synthetic
mbpp_376,Write a function to remove tuple elements that occur more than once and replace the duplicates with some custom value.,0,mbpp
syn_0253,What is cross-entropy loss?,1,synthetic
so_70579,HTML: Valid id attribute values?,0,stackoverflow
so_24892035,How can I get the named parameters from a URL using Flask?,0,stackoverflow
so_code_3538021,"Why do we use Base64?

```
Hello
world!
```",1,stackoverflow
swe_se_221615,Why do dynamic languages make it more difficult to maintain large codebases?,1,swe_se
mbpp_45,Write a function to find the gcd of the given array elements.,0,mbpp
cs_se_121528,"What is the earliest use of the ""this"" keyword in any programming language?",1,cs_se
swe_se_111633,"What does SVN do better than Git? No question that the majority of debates over programmer tools distill to either personal choice (by the user) or design emphasis , that is , optimizing design according to particular uses cases (by the tool builder).",1,swe_se
cs_se_455,Why do neural networks seem to perform better with restrictions placed on their topology?,1,cs_se
so_9329446,Loop (for each) over an array in JavaScript,0,stackoverflow
so_11994325,How to divide flask app into multiple py files?,0,stackoverflow
so_code_1532461,"StringBuilder vs String concatenation in toString() in Java

```
public String toString(){
    return ""{a:""+ a + "", b:"" + b + "", c: "" + c +""}"";
}
```",1,stackoverflow
so_code_1545080,"C++ code file extension? What is the difference between .cc and .cpp

```
.cc
```",1,stackoverflow
syn_en_725,What is the difference between BERT and GPT architectures?,1,synthetic
so_1125968,"How do I force ""git pull"" to overwrite local files?",0,stackoverflow
so_code_7486012,"What is a ""static class"" in Java?

```
static class
```",1,stackoverflow
swe_se_75919,"Should package names be singular or plural? Often, in libraries especially, packages contains classes that are organized around a single concept. Examples: xml, sql, user, config, db . I think we all feel pretty naturally that these packages are correct in the singular . com.myproject. xml .Element com.myproject. sql .Connection com.myproject. user .User com.myproject.",1,swe_se
so_454854,"No module named MySQLdb? I am using Python version 2.5.4 and install MySQL version 5.0 and Django. Django is working fine with Python, but not MySQL. I am using it in Windows Vista.",0,stackoverflow
swe_se_159813,Do I need to use an interface when only one class will ever implement it?,0,swe_se
so_38549,What is the difference between INNER JOIN and OUTER JOIN?,1,stackoverflow
so_1789945,How to check whether a string contains a substring in JavaScript?,0,stackoverflow
so_code_109023,"Count the number of set bits in a 32-bit integer

```
00000111
```",0,stackoverflow
cs_se_84487,What happens when an internet connection is faster than the storage write speed?,1,cs_se
syn_0037,How to train a simple linear regression model with scikit-learn?,0,synthetic
so_code_8073673,"How can I add new array elements at the beginning of an array in JavaScript?

```
[23, 45, 12, 67]
```",0,stackoverflow
mbpp_705,Write a function to sort a list of lists by length and value.,0,mbpp
so_16344756,Auto reloading python Flask app upon code changes,0,stackoverflow
syn_0184,What does this refer to in JavaScript?,1,synthetic
mbpp_764,Write a python function to count numeric values in a given string.,0,mbpp
so_154136,Why use apparently meaningless do-while and if-else statements in macros?,1,stackoverflow
syn_0200,What is the difference between checked and unchecked exceptions in Java?,1,synthetic
cs_se_909,Knapsack problem -- NP-complete despite dynamic programming solution?,0,cs_se
so_3759981,Get IP address of visitors using Flask for Python,0,stackoverflow
syn_0125,How do I paginate results in a Django view?,0,synthetic
syn_0232,What is memoization and how does it differ from tabulation?,1,synthetic
ds_se_326,"Python vs R for machine learning? I'm just starting to develop a machine learning application for academic purposes. I'm currently using R and training myself in it. However, in a lot of places, I have seen people using Python . What are people using in academia and industry, and what is the recommendation?",1,ds_se
so_1108,How does database indexing work in reality?,1,stackoverflow
syn_0181,How does the event loop work in JavaScript?,1,synthetic
ds_se_24093,How to clone Python working environment on another machine?,0,ds_se
cs_se_3149,"What is the meaning of $O(m+n)$? This is a basic question, but I'm thinking that $O(m+n)$ is the same as $O(\max(m,n))$, since the larger term should dominate as we go to infinity? Also, that would be different from $O(\min(m,n))$. Is that right? I keep seeing this notation, especially when discussing graph algorithms. For example, you routinely see: $O(|V| + |E|)$ (e.g.",1,cs_se
mbpp_154,Write a function to extract every specified element from a given two dimensional list.,0,mbpp
ds_se_12851,How do you visualize neural network architectures?,0,ds_se
mbpp_202,Write a function to remove even characters in a string.,0,mbpp
syn_0153,Why does Python use indentation instead of curly braces?,1,synthetic
so_code_728360,"How do I correctly clone a JavaScript object?

```
x
```",0,stackoverflow
mbpp_250,Write a python function to count the occcurences of an element in a tuple.,0,mbpp
so_7627098,"What is a lambda expression, and when should I use one?",1,stackoverflow
cs_se_525,What is coinduction? I've heard of (structural) induction. It allows you to build up finite structures from smaller ones and gives you proof principles for reasoning about such structures. The idea is clear enough.,1,cs_se
so_2990414,"echo that outputs to stderr? Is there a standard Bash command that acts like but outputs to stderr rather than stdout? I know I can do but it's kinda ugly and, I suspect, error-prone (e.g. more likely to get edited wrong when things change).",0,stackoverflow
cs_se_451,Why are there so many programming languages?,1,cs_se
syn_en_680,What is CI/CD and why is it important?,1,synthetic
ds_se_893,How to get correlation between two categorical variable and a categorical variable and continuous variable?,0,ds_se
syn_en_662,How does a binary search tree differ from a balanced BST?,1,synthetic
syn_0284,What is a design pattern and why are they useful?,1,synthetic
cs_se_12857,What should I do with a bunch of 16-17 year olds to get them interested in computer science?,1,cs_se
cs_se_19686,Is regex golf NP-Complete?,1,cs_se
so_code_9452701,"Ukkonen's suffix tree algorithm in plain English

```
npm install chalk
```",0,stackoverflow
swe_se_61655,"How do you know you're writing good code? I love programming. I've been messing around with code since I was a kid. I never went the professional route, but I have coded several in-house applications for various employers, including a project I got roped into where I built an internal transaction management/reporting system for a bank.",0,swe_se
so_code_8547778,"Why are elementwise additions much faster in separate loops than in a combined loop?

```
const int n = 100000;
for (int j = 0; j < n; j++) {
    a1[j] += b1[j];
    c1[j] += d1[j];
}
```",1,stackoverflow
so_code_24650626,"How to implement classic sorting algorithms in modern C++?

```
std::sort
```",0,stackoverflow
syn_en_658,How does memory allocation work in C with malloc and free?,1,synthetic
swe_se_277778,"Why are people making tables with divs? Update : It's now been 9 years since I asked this question and the world has changed. We now have flexbox and css grid as widely supported options, so using tables for layout (either actual or via ) isn't needed anymore. This question is left here for historical purposes. In modern web development I'm coming across this pattern ever more often.",1,swe_se
mbpp_66,Write a python function to count positive numbers in a list.,0,mbpp
syn_0046,How do I remove an element from an array in JavaScript?,0,synthetic
cs_se_76317,What is the name the class of functions described by O(n log n)?,1,cs_se
so_4048151,What are the options for storing hierarchical data in a relational database?,1,stackoverflow
cs_se_30634,Keeping a String Secret in (Open) Source Code,0,cs_se
so_21947452,"Why is printing ""B"" dramatically slower than printing ""#""?",1,stackoverflow
so_code_3437059,"Does Python have a string 'contains' substring method?

```
if not somestring.contains(""blah""):
   continue
```",1,stackoverflow
so_27928372,React-router URLs don't work when refreshing or writing manually,0,stackoverflow
so_code_6343166,"How can I fix 'android.os.NetworkOnMainThreadException'?

```
URL url = new URL(urlToRssFeed);
SAXParserFactory factory = SAXParserFactory.newInstance();
SAXParser parser = factory.newSAXParser();
XMLReader xmlreader = parser.getXMLReader();
RssHandler theRSSHandler = new RssHandler();
xmlreader.setContentHandler(theRSSHandler);
InputSource is = new InputSource(url.openStream());
xmlreader.parse(is);
```",0,stackoverflow
so_18664074,"Getting error: Peer authentication failed for user ""postgres"", when trying to get pgsql working with rails",0,stackoverflow
syn_en_617,What is the difference between a compiled and interpreted language?,1,synthetic
so_36921951,"Truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all()",0,stackoverflow
swe_se_114728,"Why is naming a table's Primary Key column ""Id"" considered bad practice?",1,swe_se
so_8923114,How to reset AUTO_INCREMENT in MySQL,0,stackoverflow
syn_0299,What is the purpose of a package manager?,1,synthetic
so_1338728,How do I delete a commit from a branch?,0,stackoverflow
so_code_332030,"When should static_cast, dynamic_cast, const_cast, and reinterpret_cast be used?

```
static_cast
```",1,stackoverflow
so_49925,What is the difference between UNION and UNION ALL?,1,stackoverflow
cs_se_93798,What is a safe programming language?,1,cs_se
so_code_9229645,"Remove duplicate values from a JavaScript array

```
var names = [""Mike"",""Matt"",""Nancy"",""Adam"",""Jenny"",""Nancy"",""Carl""];
```",0,stackoverflow
syn_0103,How do I resolve a merge conflict in Git?,0,synthetic
so_3305561,"How to query MongoDB with ""like""",0,stackoverflow
so_1128723,How do I determine whether an array contains a particular value in Java?,0,stackoverflow
so_5590381,How can I convert int to string in C++?,0,stackoverflow
so_12720967,How can I change a PostgreSQL user password?,0,stackoverflow
so_37292872,How can I one hot encode in Python?,0,stackoverflow
so_code_990754,"How to leave/exit/deactivate a Python virtualenv

```
me@mymachine:~$ workon env1
(env1)me@mymachine:~$ workon env2
(env2)me@mymachine:~$ workon env1
(env1)me@mymachine:~$
```",0,stackoverflow
syn_en_683,How does Docker differ from a virtual machine?,1,synthetic
syn_en_653,What is the difference between stack memory and heap memory?,1,synthetic
so_code_208105,"How do I remove a property from a JavaScript object?

```
let myObject = {
  ""ircEvent"": ""PRIVMSG"",
  ""method"": ""newURI"",
  ""regex"": ""^http://.*""
};
```",0,stackoverflow
syn_0122,How to implement JWT authentication in a Node.js Express app?,0,synthetic
cs_se_1877,"How not to solve P=NP? There are lots of attempts at proving either $\mathsf{P} = \mathsf{NP} $ or $\mathsf{P} \neq \mathsf{NP}$, and naturally many people think about the question, having ideas for proving either direction. I know that there are approaches that have been proven to not work, and there are probably more that have a history of failing.",1,cs_se
ds_se_33008,Is it always better to use the whole dataset to train the final model?,1,ds_se
so_17633422,"psql: FATAL: database ""<user>"" does not exist",0,stackoverflow
so_code_952924,"How do I chop/slice/trim off last character in string using Javascript?

```
12345.00
```",0,stackoverflow
syn_0174,What is duck typing in Python?,1,synthetic
so_11346283,Renaming column names in Pandas,0,stackoverflow
so_code_2901102,"How can I format a number with commas as thousands separators?

```
function numberWithCommas(x) {
    x = x.toString();
    var pattern = /(-?\d+)(\d{3})/;
    while (pattern.test(x))
        x = x.replace(pattern, ""$1,$2"");
    return x;
}
console.log(numberWithCommas(1000))
```",0,stackoverflow
so_5480258,How can I delete a remote tag? How can I delete a Git tag that has already been pushed?,0,stackoverflow
cs_se_12441,Is it NP-hard to fill up bins with minimum moves?,1,cs_se
ds_se_22762,Understanding predict_proba from MultiOutputClassifier? I'm following this example on the scikit-learn website to perform a multioutput classification with a Random Forest model. From this I get a 2 5x2 arrays: I was really expecting a by matrix. I'm struggling to understand how this relates to the probability of the classes present.,1,ds_se
syn_en_675,"What is the difference between map, filter, and reduce?",1,synthetic
syn_0052,How do I sort an array of objects by property in JavaScript?,0,synthetic
ds_se_24511,Why should the data be shuffled for machine learning tasks,1,ds_se
so_code_42519,"How do you rotate a two dimensional array?

```
[1][2][3][4]
[5][6][7][8]
[9][0][1][2]
[3][4][5][6]
```",0,stackoverflow
so_4181703,How to concatenate string variables in Bash,0,stackoverflow
so_code_4382178,"Android SDK installation doesn't find JDK

```
jdk-6u23-windows-x64.exe
```",0,stackoverflow
syn_en_625,What is cross-entropy loss and when is it used?,1,synthetic
cs_se_33666,Can regular languages be Turing complete?,1,cs_se
syn_0128,How to add CORS support to a Node.js Express server?,0,synthetic
so_6405127,How do I specify a password to 'psql' non-interactively?,0,stackoverflow
so_1452721,"What's the problem with ""using namespace std;""?",1,stackoverflow
so_15891038,"Change column type in pandas? I created a DataFrame from a list of lists: How do I convert the columns to specific types? In this case, I want to convert columns 2 and 3 into floats.",0,stackoverflow
syn_0080,How to reverse a linked list in C?,0,synthetic
cs_se_47539,Why are so many internet protocols text-based?,1,cs_se
swe_se_197650,How should I behave as a developer in a project that's headed for failure?,0,swe_se
so_code_610406,"JavaScript equivalent to printf/String.Format

```
printf()
```",0,stackoverflow
syn_0170,What is a context manager in Python and how does it work?,1,synthetic
wc_en_68531143,"How to analyze a python code like this: import marshal
exec(marshal.loads(b'c\x00\x00\x00\x00\x00\x00\x00\x00\x00...)

I want an easy and quick way, and it would be nice if there is an online service that does that.",0,wildchat_en
so_7073484,How do CSS triangles work? There're plenty of different CSS shapes over at CSS Tricks - Shapes of CSS and I'm particularly puzzled with a triangle: How and why does it work?,1,stackoverflow
cs_se_102466,What important/crucial real-world applications use blockchain?,1,cs_se
ds_se_13061,When to use (He or Glorot) normal initialization over uniform init? And what are its effects with Batch Normalization?,1,ds_se
so_51025893,Flask at first run: Do not use the development server in a production environment,0,stackoverflow
syn_0062,How to conditionally render a component in React?,0,synthetic
mbpp_409,Write a function to find the minimum product from the pairs of tuples within a given list.,0,mbpp
so_5706437,"What's the difference between INNER JOIN, LEFT JOIN, RIGHT JOIN and FULL JOIN?",1,stackoverflow
cs_se_63264,"What does tilde mean, in big-O notation?",1,cs_se
so_code_1433204,"How do I use extern to share variables between source files?

```
extern
```",0,stackoverflow
mbpp_839,Write a function to sort the tuples alphabetically by the first item of each tuple.,0,mbpp
so_code_4042434,"Converting 'ArrayList<String> to 'String[]' in Java

```
ArrayList<String>
```",0,stackoverflow
syn_0064,How to fetch data on component mount in React?,0,synthetic
cs_se_79241,What is Temperature in LSTM (and neural networks generally)?,1,cs_se
so_596351,How can I know which radio button is selected via jQuery?,0,stackoverflow
so_415511,How do I get the current time in Python?,0,stackoverflow
so_code_473282,"How can I pad an integer with zeros on the left?

```
int
```",0,stackoverflow
swe_se_141005,How would you know if you've written readable and easily maintainable code?,0,swe_se
ds_se_37878,Difference between isna() and isnull() in pandas,1,ds_se
syn_0169,How does Python resolve method resolution order (MRO)?,1,synthetic
so_3577641,How do you parse and process HTML/XML in PHP?,0,stackoverflow
syn_en_623,What is the difference between overfitting and underfitting?,1,synthetic
so_4849652,Find all tables containing column with specified name,0,stackoverflow
syn_en_640,What is the difference between an abstract class and an interface?,1,synthetic
cs_se_5008,Differences and relationships between randomized and nondeterministic algorithms?,0,cs_se
